,index,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
1352,25422.0,1.7023,0.0878,1.0,2.544,349.9566,1.816,0.816,2.4024,1.4024,20.8202,1.8328,20.39,1.8156,100.0,0.0,0.0,0.0,25.25,0.0,26.75,0.0,26.125,0.0,25.25,10.0,0.0,0.0089,52.7774,5.2778,2.0,4032495.5,3.6422,-0.0751,1.3554,-0.041,1.3592,10.4087,4.2191,10.8726,1.9169,2.0,9.8617,1.263,0.152,2.4037,0.6816,3.0554,0.0611,2.008,0.0,0.0,0.0,29.3183,26.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5825,0.0,45.9694,0.0,0.0
1353,25423.0,1.7044,0.088,1.0,2.5439,349.9035,1.8157,0.8157,2.4023,1.4023,20.9872,1.8395,20.4051,1.8162,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0083,52.7775,5.2777,2.0,4029751.5,3.6421,-0.05,1.3582,-0.0263,1.3608,10.4072,4.2191,10.8656,1.9163,2.0,9.8616,1.263,0.1545,2.4106,0.7452,3.0941,0.0569,1.9767,0.0,0.0,0.0,29.3188,25.0,25.0,38.0,38.0,14.0,0.0,0.0,183.0,0.0,62.5823,0.0,45.969,0.0,0.0
1354,25424.0,1.7055,0.0882,1.0,2.5437,349.6733,1.8161,0.8161,2.4024,1.4024,21.0436,1.8417,20.3993,1.816,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0085,52.7772,5.2777,2.0,4032202.25,3.6422,-0.0179,1.3617,-0.0066,1.3629,10.4032,4.219,10.8597,1.9158,2.0,9.8614,1.263,0.1486,2.3939,0.7122,3.0744,0.0537,1.9515,0.0,0.0,0.0,29.3182,25.0,25.0,38.0,38.0,13.0,0.0,0.0,183.0,0.0,62.5821,0.0,45.9694,0.0,0.0
1355,25425.0,1.7037,0.088,1.0,2.544,349.933,1.8165,0.8165,2.4028,1.4028,20.9879,1.8395,20.3905,1.8156,100.0,0.0,0.0,0.0,25.375,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0077,52.7774,5.2778,2.0,4031637.75,3.6422,-0.0044,1.3632,0.0404,1.368,10.3924,4.2187,10.854,1.9153,2.0,9.8596,1.2629,0.1136,2.2774,0.7704,3.1086,0.0596,1.9969,0.0,0.0,0.0,29.3186,25.0,25.0,38.0,38.0,16.0,0.0,0.0,183.0,0.0,62.5823,0.0,45.9691,0.0,0.0
1356,25426.0,1.7024,0.0878,1.0,2.544,349.9664,1.8162,0.8162,2.4032,1.4032,20.8934,1.8357,20.3798,1.8152,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.0082,52.7775,5.2777,2.0,4033276.0,3.6423,0.0067,1.3644,-0.0583,1.3573,10.3861,4.2186,10.8489,1.9149,2.0,9.8625,1.263,0.1168,2.2892,0.7122,3.0745,0.057,1.9774,0.0,0.0,0.0,29.3186,25.0,25.0,38.0,38.0,13.0,0.0,0.0,183.0,0.0,62.5826,0.0,45.9694,0.0,0.0
1357,25427.0,1.7024,0.0878,1.0,2.5439,349.8838,1.8161,0.8161,2.4029,1.4029,20.8119,1.8325,20.3863,1.8155,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.0081,52.7777,5.2778,2.0,4033353.5,3.6423,-0.0125,1.3623,-0.0357,1.3597,10.3888,4.2187,10.8437,1.9144,2.0,9.8594,1.2629,0.1223,2.3093,0.6733,3.0501,0.0528,1.9449,0.0,0.0,0.0,29.3183,26.0,25.0,38.0,38.0,13.0,0.0,0.0,183.0,0.0,62.5823,0.0,45.9695,0.0,0.0
1358,25428.0,1.7015,0.0877,1.0,2.5441,349.9986,1.8155,0.8155,2.403,1.403,20.929,1.8372,20.4012,1.816,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.125,0.0,25.25,10.0,0.0,0.0081,52.7772,5.2777,2.0,4031637.75,3.6422,-0.022,1.3612,-0.0626,1.3568,10.3936,4.2188,10.8375,1.9139,2.0,9.8609,1.263,0.1074,2.253,0.7904,3.1197,0.0683,2.056,0.0,0.0,0.0,29.3185,26.0,25.0,38.0,38.0,14.0,0.0,0.0,183.0,0.0,62.5829,0.0,45.9696,0.0,0.0
1359,25429.0,1.7054,0.0882,1.0,2.5439,349.8905,1.8152,0.8152,2.4035,1.4035,21.0466,1.8419,20.3831,1.8153,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.0081,52.7775,5.2777,2.0,4021960.75,3.6418,-0.0313,1.3602,0.0258,1.3665,10.3706,4.2182,10.832,1.9134,2.0,9.8606,1.2629,0.0969,2.2081,0.7073,3.0715,0.0612,2.0083,0.0,0.0,0.0,29.3183,26.0,25.0,38.0,38.0,14.0,0.0,0.0,183.0,0.0,62.5822,0.0,45.9698,0.0,0.0
1360,25430.0,1.7078,0.0885,1.0,2.5444,350.2285,1.8157,0.8157,2.4035,1.4035,20.9901,1.8396,20.3722,1.8149,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0073,52.777,5.2777,2.0,4024649.75,3.6419,-0.0207,1.3614,-0.0052,1.3631,10.3725,4.2183,10.8273,1.913,2.0,9.8635,1.263,0.1087,2.258,0.793,3.1211,0.055,1.9622,0.0,0.0,0.0,29.3187,26.0,25.0,38.0,38.0,14.0,0.0,0.0,183.0,0.0,62.5827,0.0,45.9699,0.0,0.0
1361,25431.0,1.7087,0.0886,1.0,2.5443,350.2081,1.8161,0.8161,2.4035,1.4035,20.8924,1.8357,20.3783,1.8151,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0076,52.7771,5.2777,2.0,4024649.75,3.6419,-0.0289,1.3605,-0.0365,1.3597,10.3674,4.2182,10.8203,1.9124,2.0,9.8637,1.263,0.0939,2.1944,0.712,3.0743,0.0562,1.9714,0.0,0.0,0.0,29.3185,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5826,0.0,45.9695,0.0,0.0
1362,25432.0,1.7087,0.0886,1.0,2.5444,350.2504,1.816,0.816,2.4031,1.4031,20.814,1.8326,20.3787,1.8151,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.0,0.0,25.375,10.0,0.0,0.0087,52.7774,5.2778,2.0,4024920.5,3.6419,-0.0396,1.3593,-0.0518,1.358,10.3605,4.218,10.8125,1.9118,2.0,9.8656,1.2631,0.097,2.2086,0.6678,3.0465,0.0472,1.8957,0.0,0.0,0.0,29.3184,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5825,0.0,45.9694,0.0,0.0
1363,25433.0,1.7087,0.0886,1.0,2.5445,350.3869,1.8155,0.8155,2.4032,1.4032,20.9334,1.8373,20.4012,1.816,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.0,0.0,25.25,10.0,0.0,0.0084,52.7771,5.2777,2.0,4013865.75,3.6414,-0.0436,1.3589,-0.0556,1.3576,10.3504,4.2178,10.8055,1.9112,2.0,9.8658,1.2631,0.0906,2.1789,0.6917,3.0617,0.0553,1.9642,0.0,0.0,0.0,29.3189,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5827,0.0,45.9697,0.0,0.0
1364,25434.0,1.7087,0.0886,1.0,2.5446,350.4254,1.8152,0.8152,2.4035,1.4035,21.0449,1.8418,20.3861,1.8154,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.0,0.0,25.25,10.0,0.0,0.0077,52.7773,5.2778,2.0,4014229.25,3.6414,-0.0356,1.3598,-0.0268,1.3607,10.3488,4.2178,10.8,1.9107,2.0,9.8659,1.2631,0.1488,2.3945,0.6837,3.0567,0.0519,1.9369,0.0,0.0,0.0,29.3186,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5826,0.0,45.9696,0.0,0.0
1365,25435.0,1.7087,0.0886,1.0,2.5445,350.3639,1.816,0.816,2.4032,1.4032,21.0016,1.8401,20.3757,1.815,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0078,52.7772,5.2777,2.0,4013072.5,3.6414,-0.0352,1.3598,-0.0233,1.3611,10.3404,4.2176,10.7948,1.9103,2.0,9.865,1.2631,0.152,2.4037,0.7555,3.1001,0.0477,1.9,0.0,0.0,0.0,29.3186,26.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5823,0.0,45.9693,0.0,0.0
1366,25436.0,1.7077,0.0885,1.0,2.5445,350.3482,1.8161,0.8161,2.4032,1.4032,20.9039,1.8362,20.381,1.8152,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.25,0.0,25.375,10.0,0.0,0.008,52.7775,5.2778,2.0,4013160.5,3.6414,-0.021,1.3614,-0.0368,1.3596,10.331,4.2174,10.7877,1.9097,2.0,9.8643,1.263,0.1338,2.3482,0.5833,2.9877,0.0453,1.8782,0.0,0.0,0.0,29.3187,26.0,25.0,38.0,37.0,16.0,0.0,0.0,183.0,0.0,62.5826,0.0,45.9693,0.0,0.0
1367,25437.0,1.7056,0.0882,1.0,2.5443,350.191,1.816,0.816,2.4031,1.4031,20.8031,1.8321,20.3809,1.8152,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.0,0.0,25.375,10.0,0.0,0.0081,52.7771,5.2777,2.0,4012549.25,3.6414,-0.0372,1.3596,-0.0642,1.3566,10.3231,4.2172,10.7817,1.9092,2.0,9.8628,1.263,0.1464,2.3872,0.5636,2.9728,0.0472,1.8962,0.0,0.0,0.0,29.3187,26.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5826,0.0,45.9695,0.0,0.0
1368,25438.0,1.7055,0.0882,1.0,2.5443,350.1656,1.8157,0.8157,2.4032,1.4032,20.8974,1.8359,20.3921,1.8157,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0077,52.7772,5.2777,2.0,4009741.75,3.6412,-0.0501,1.3582,-0.0378,1.3595,10.3232,4.2172,10.7757,1.9087,2.0,9.8558,1.2628,0.1141,2.279,0.6174,3.0124,0.0394,1.8173,0.0,0.0,0.0,29.3182,26.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5817,0.0,45.9695,0.0,0.0
1369,25439.0,1.7069,0.0884,1.0,2.5443,350.2191,1.8154,0.8154,2.403,1.403,21.0406,1.8416,20.3972,1.8159,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.125,0.0,25.25,10.0,0.0,0.0079,52.777,5.2777,2.0,4003236.75,3.641,-0.0595,1.3571,-0.0559,1.3575,10.3108,4.2169,10.7694,1.9082,2.0,9.8405,1.2624,0.1241,2.3156,0.5587,2.9691,0.0402,1.8264,0.0,0.0,0.0,29.3186,26.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5822,0.0,45.9696,0.0,0.0
1370,25440.0,1.7086,0.0886,1.0,2.5443,350.2129,1.8163,0.8163,2.4032,1.4032,21.0215,1.8409,20.3867,1.8155,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.0,0.0,25.25,10.0,0.0,0.0086,52.7768,5.2777,2.0,4003582.75,3.641,-0.0591,1.3572,-0.0482,1.3584,10.3103,4.2169,10.7617,1.9075,2.0,9.82,1.2619,0.1161,2.2868,0.6119,3.0085,0.0376,1.7969,0.0,0.0,0.0,29.3183,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5819,0.0,45.9689,0.0,0.0
1371,25441.0,1.7088,0.0886,1.0,2.544,349.9844,1.816,0.816,2.4035,1.4035,20.9157,1.8366,20.3707,1.8148,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0079,52.7768,5.2776,2.0,3988424.25,3.6403,-0.0643,1.3566,-0.0678,1.3562,10.2877,4.2164,10.7513,1.9066,2.0,9.7703,1.2605,0.1211,2.3049,0.5895,2.9923,0.0373,1.7933,0.0,0.0,0.0,29.3179,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5821,0.0,45.9696,0.0,0.0
1372,25442.0,1.7108,0.0888,1.0,2.5441,350.0603,1.8157,0.8157,2.4033,1.4033,20.8054,1.8322,20.3701,1.8148,100.0,0.0,0.0,0.0,25.25,0.0,26.625,0.0,26.125,0.0,25.25,10.0,0.0,0.008,52.7768,5.2777,2.0,3987855.0,3.6403,-0.0565,1.3575,-0.0452,1.3587,10.2853,4.2163,10.7456,1.9061,2.0,9.7597,1.2603,0.0953,2.2011,0.4932,2.9149,0.0367,1.7867,0.0,0.0,0.0,29.3174,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,0.0,62.5817,0.0,45.9686,0.0,0.0
1373,25443.0,1.7145,0.0893,1.0,2.5442,350.1451,1.8157,0.8157,2.4029,1.4029,20.8646,1.8346,20.3964,1.8159,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0079,52.7768,5.2777,2.0,3987586.75,3.6403,-0.0702,1.356,-0.0472,1.3585,10.2828,4.2163,10.7401,1.9057,2.0,9.7581,1.2602,0.0832,2.1421,0.6464,3.0323,0.0348,1.7639,0.0,0.0,0.0,29.3182,25.0,25.0,38.0,37.0,15.0,0.0,0.0,183.0,0.0,62.5824,0.0,45.9694,0.0,0.0
1374,25444.0,1.7181,0.0898,1.0,2.5442,350.142,1.8159,0.8159,2.4029,1.4029,21.0279,1.8411,20.3981,1.8159,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.125,0.0,25.25,10.0,0.0,0.0068,52.7767,5.2776,2.0,3988725.25,3.6403,-0.0227,1.3612,-0.0483,1.3584,10.27,4.216,10.7305,1.9049,2.0,9.7603,1.2603,0.0835,2.1434,0.6233,3.0166,0.0382,1.8034,0.0,0.0,0.0,29.3186,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5822,0.0,45.9687,0.0,0.0
1375,25445.0,1.7201,0.09,1.0,2.5443,350.1649,1.816,0.816,2.4032,1.4032,21.0362,1.8414,20.3863,1.8155,100.0,0.0,0.0,0.0,25.125,0.0,26.625,0.0,26.375,0.0,25.375,10.0,0.0,0.0086,52.7764,5.2776,2.0,3988391.5,3.6403,-0.0364,1.3597,-0.012,1.3623,10.2714,4.216,10.7231,1.9043,2.0,9.7589,1.2602,0.1292,2.3332,0.6035,3.0025,0.0337,1.7499,0.0,0.0,0.0,29.3181,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5825,0.0,45.9698,0.0,0.0
1376,25446.0,1.7222,0.0903,1.0,2.5442,350.1399,1.816,0.816,2.4032,1.4032,20.9372,1.8375,20.3812,1.8152,100.0,0.0,0.0,0.0,25.375,0.0,26.5,0.0,26.125,0.0,25.25,10.0,0.0,0.0074,52.7768,5.2777,2.0,3979031.25,3.6399,-0.0557,1.3576,-0.0617,1.3569,10.2675,4.2159,10.718,1.9038,2.0,9.7558,1.2602,0.2177,2.5597,0.5664,2.975,0.0295,1.6922,0.0,0.0,0.0,29.3178,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5821,0.0,45.9688,0.0,0.0
1377,25447.0,1.7232,0.0904,1.0,2.5443,350.2038,1.8161,0.8161,2.4031,1.4031,20.8162,1.8326,20.3773,1.8151,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.125,0.0,25.125,10.0,0.0,0.008,52.7769,5.2776,2.0,3980593.25,3.64,-0.0711,1.3559,-0.0509,1.3581,10.2608,4.2158,10.7111,1.9032,2.0,9.7574,1.2602,0.2142,2.5527,0.5511,2.9631,0.0323,1.7315,0.0,0.0,0.0,29.3185,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,0.0,62.5825,0.0,45.9694,0.0,0.0
1378,25448.0,1.7264,0.0908,1.0,2.5442,350.0966,1.8158,0.8158,2.4028,1.4028,20.8493,1.834,20.3954,1.8158,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.0087,52.7764,5.2776,2.0,3978539.75,3.6399,-0.0586,1.3572,-0.0522,1.3579,10.2544,4.2156,10.7048,1.9027,2.0,9.7539,1.2601,0.2092,2.5424,0.5585,2.9689,0.0452,1.8771,0.0,0.0,0.0,29.3188,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5823,0.0,45.9695,0.0,0.0
1379,25449.0,1.7268,0.0908,1.0,2.5439,349.8884,1.8158,0.8158,2.4028,1.4028,21.0181,1.8407,20.4025,1.8161,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.008,52.7765,5.2777,2.0,3978725.25,3.6399,-0.0305,1.3603,-0.0401,1.3593,10.2433,4.2154,10.6941,1.9018,2.0,9.755,1.2601,0.2383,2.5989,0.6579,3.04,0.0375,1.7961,0.0,0.0,0.0,29.3185,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5828,0.0,45.9694,0.0,0.0
1380,25450.0,1.7284,0.091,1.0,2.5437,349.688,1.8157,0.8157,2.4033,1.4033,21.033,1.8413,20.3777,1.8151,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0077,52.7762,5.2776,2.0,3975663.25,3.6398,-0.0311,1.3602,-0.0123,1.3623,10.2236,4.2149,10.6862,1.9011,2.0,9.749,1.26,0.2091,2.5422,0.668,3.0466,0.058,1.9851,0.0,0.0,256.0,28.9334,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,256.0,62.528,256.0,45.9032,0.0,1.0
1381,25451.0,1.73,0.0912,1.0,2.544,349.9057,1.8157,0.8157,2.4031,1.4031,20.9646,1.8386,20.371,1.8148,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0081,52.7766,5.2777,2.0,3972412.5,3.6396,-0.0355,1.3598,-0.0918,1.3536,10.221,4.2149,10.681,1.9007,2.0,9.7515,1.26,0.2452,2.6114,0.6069,3.005,0.0549,1.9614,0.0,0.0,256.0,28.3317,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,256.0,62.3502,256.0,45.7165,0.0,0.0
1382,25452.0,1.7314,0.0914,1.0,2.5441,350.0063,1.8161,0.8161,2.403,1.403,20.8457,1.8338,20.3687,1.8147,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.0077,52.7766,5.2776,2.0,3969208.0,3.6395,-0.0502,1.3582,-0.0535,1.3578,10.2229,4.2149,10.6724,1.9,2.0,9.7549,1.2601,0.2078,2.5395,0.6891,3.0601,0.0548,1.9604,0.0,0.0,256.0,27.7428,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,256.0,62.1767,256.0,45.5243,0.0,0.0
1383,25453.0,1.7311,0.0914,1.0,2.5439,349.8821,1.8159,0.8159,2.4024,1.4024,20.8262,1.833,20.392,1.8157,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.0,0.0,25.375,10.0,0.0,0.0075,52.7762,5.2776,2.0,3962567.5,3.6392,-0.0994,1.3528,-0.0116,1.3624,10.2223,4.2149,10.665,1.8994,2.0,9.752,1.2601,0.2839,2.6751,0.6163,3.0117,0.0515,1.9337,0.0,0.0,256.0,27.036,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,256.0,61.9964,256.0,45.3364,0.0,0.0
1384,25454.0,1.729,0.0911,1.0,2.5439,349.8699,1.8157,0.8157,2.4024,1.4024,21.0052,1.8402,20.4049,1.8162,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.0,0.0,25.375,10.0,0.0,0.0076,52.7763,5.2777,2.0,3952172.25,3.6387,-0.0837,1.3545,-0.0636,1.3567,10.2165,4.2148,10.6574,1.8987,2.0,9.7385,1.2597,0.2792,2.6678,0.6616,3.0424,0.0473,1.8967,0.0,0.0,256.0,26.3196,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,256.0,61.8223,256.0,45.1508,0.0,0.0
1385,25455.0,1.7238,0.0905,1.0,2.5439,349.8747,1.8157,0.8157,2.4031,1.4031,21.0406,1.8416,20.3877,1.8155,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0078,52.7765,5.2777,2.0,3954038.5,3.6388,-0.0632,1.3567,-0.0066,1.3629,10.1987,4.2144,10.6528,1.8983,2.0,9.7237,1.2593,0.2472,2.6149,0.5873,2.9907,0.0468,1.892,0.0,0.0,256.0,25.5581,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,256.0,61.6219,256.0,44.9529,0.0,0.0
1386,25456.0,1.7169,0.0896,1.0,2.5439,349.8507,1.8157,0.8157,2.4031,1.4031,20.9784,1.8391,20.3717,1.8149,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0082,52.7766,5.2777,2.0,3954917.75,3.6389,-0.0375,1.3596,-0.0475,1.3585,10.1939,4.2143,10.6439,1.8976,2.0,9.6933,1.2585,0.2107,2.5456,0.6649,3.0446,0.0395,1.8185,0.0,0.0,256.0,24.887,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,256.0,61.4647,256.0,44.7902,0.0,0.0
1387,25457.0,1.7147,0.0893,1.0,2.5435,349.5301,1.8161,0.8161,2.4031,1.4031,20.8713,1.8349,20.3797,1.8152,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0076,52.7765,5.2776,2.0,3951852.0,3.6387,-0.0209,1.3614,-0.0205,1.3614,10.191,4.2142,10.6352,1.8968,2.0,9.6685,1.2578,0.2056,2.5348,0.6218,3.0155,0.0524,1.9414,0.0,0.0,256.0,24.1307,25.0,25.0,38.0,37.0,16.0,0.0,0.0,183.0,256.0,61.2813,256.0,44.5985,0.0,0.0
1388,25458.0,1.7178,0.0897,1.0,2.5441,350.0049,1.8164,0.8164,2.4025,1.4025,20.8272,1.8331,20.3906,1.8156,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.125,0.0,25.375,10.0,0.0,0.0086,13.4839,0.0013,2.0,3942750.75,3.6383,-0.1358,1.3488,-3.2747,1.0064,9.1262,4.1885,9.7346,1.8209,2.0,1.2461,1.0332,0.2284,2.5805,0.6665,3.0456,0.0531,1.947,0.0,0.0,256.0,23.45,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,256.0,61.1217,256.0,44.4321,0.0,0.0
1389,25459.0,1.7213,0.0902,1.0,2.5443,350.2245,1.8159,0.8159,2.4024,1.4024,20.9869,1.8395,20.4063,1.8163,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.125,0.0,25.375,10.0,0.0,0.0101,1.7768,0.0011,2.0,3459111.0,3.6156,-3.314,1.0021,-3.3153,1.002,3.0472,3.9337,4.519,2.2051,3.0,0.8517,1.0227,0.2763,2.6632,0.6406,3.0285,0.0492,1.9141,0.0,0.0,256.0,22.6395,25.0,25.0,38.0,37.0,15.0,0.0,0.0,183.0,256.0,60.9195,256.0,44.2204,1.0,0.0
1390,25460.0,1.7214,0.0902,1.0,2.5441,350.0399,1.8157,0.8157,2.4032,1.4032,21.053,1.8421,20.3914,1.8157,100.0,0.0,0.0,0.0,25.25,0.0,26.375,0.0,26.125,0.0,25.25,10.0,0.0,0.0097,0.2637,0.0009,2.0,2568539.25,3.5639,-3.3177,1.0017,-3.3145,1.0021,1.5328,3.7741,2.5159,1.6709,3.0,0.732,1.0195,0.3014,2.701,0.6945,3.0635,0.0471,1.8947,0.0,0.0,256.0,21.9189,26.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,256.0,60.7285,256.0,44.0337,1.0,0.0
1391,25461.0,1.7186,0.0898,1.0,2.5441,350.0051,1.8161,0.8161,2.4035,1.4035,20.9771,1.8391,20.3736,1.8149,100.0,0.0,0.0,0.0,25.125,0.0,26.5,0.0,26.0,0.0,25.375,10.0,0.0,0.0089,0.0429,0.001,2.0,1905741.5,3.512,-3.318,1.0017,-3.314,1.0021,1.0106,3.6773,1.6543,2.395,4.0,0.6475,1.0173,0.2329,2.589,0.5773,2.9832,0.0427,1.8521,0.0,0.0,256.0,21.1636,26.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,256.0,60.5368,256.0,43.8455,0.0,0.0
1392,25462.0,1.7164,0.0895,1.0,2.5444,350.2427,1.8161,0.8161,2.4033,1.4033,20.8721,1.8349,20.379,1.8152,100.0,0.0,0.0,0.0,25.125,0.0,26.375,0.0,26.0,0.0,25.375,10.0,0.0,0.0089,0.0148,0.001,2.0,1465134.75,3.4664,-3.3183,1.0016,-3.3143,1.0021,0.7961,3.6218,1.2475,2.052,4.0,0.6026,1.0161,0.2413,2.6044,0.5596,2.9698,0.0432,1.8575,0.0,0.0,256.0,20.4177,26.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,256.0,60.3427,256.0,43.6597,0.0,0.0
1393,25463.0,1.7143,0.0893,1.0,2.5442,350.0937,1.816,0.816,2.4029,1.4029,20.8095,1.8324,20.3874,1.8155,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.0,0.0,25.375,10.0,0.0,0.009,0.0106,0.001,2.0,1081497.625,3.4136,-3.3178,1.0017,-3.3145,1.0021,0.67,3.5818,1.0164,1.8571,4.0,0.5157,1.0138,0.1931,2.5077,0.594,2.9956,0.0456,1.8804,0.0,0.0,256.0,19.7227,26.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,256.0,60.1754,256.0,43.4864,0.0,0.0
1394,25464.0,1.7125,0.0891,1.0,2.5443,350.1778,1.8155,0.8155,2.4028,1.4028,20.9296,1.8372,20.4035,1.8161,100.0,0.0,0.0,0.0,25.25,0.0,26.5,0.0,26.125,0.0,25.25,10.0,0.0,0.0096,0.0103,0.0011,2.0,854695.3125,3.3727,-3.3179,1.0017,-3.3139,1.0021,0.5942,3.5539,0.878,1.7404,4.0,0.5131,1.0137,0.1973,2.5169,0.5329,2.9485,0.0429,1.8538,0.0,0.0,256.0,19.0185,26.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,256.0,59.1822,256.0,43.3109,0.0,0.0
