CAM-CNT,NFD-1-CPS,cam-cnt_abnormal
1.203,8.9412,0
1.2036,8.8541,0
1.2036,8.7841,0
1.2033,8.691,0
1.2033,8.6865,0
1.2035,8.7799,0
1.2033,8.8219,0
1.2034,8.8213,0
1.2036,8.6267,0
1.2035,8.8359,0
1.2038,8.7299,0
1.2036,8.7927,0
1.2034,8.8288,0
1.2036,8.747,0
1.2032,8.7433,0
1.2177,8.732,0
1.2532,8.6357,0
1.2575,8.6287,0
1.2578,8.6261,0
1.2574,8.7272,0
1.2583,8.8953,0
1.2581,8.8251,0
1.2583,8.8398,0
1.2581,8.7574,0
1.2578,8.6694,0
1.2584,8.5746,0
1.2581,8.4962,0
1.2581,8.4108,0
1.2586,8.4487,0
1.2582,8.4608,0
1.2584,8.5018,0
1.2584,8.3199,0
1.2583,8.2673,0
1.2576,8.3271,0
1.2576,8.3143,0
1.2582,8.1463,0
1.2584,8.1044,0
1.258,8.1676,0
1.2576,8.1027,0
1.2574,8.2652,0
1.2576,8.2835,0
1.2578,8.5585,0
1.2573,8.573,0
1.2579,8.4988,0
1.258,8.4546,0
1.2582,8.3903,0
1.2582,8.302,0
1.258,8.3557,0
1.2582,8.472,0
1.2577,8.4287,0
1.258,8.3959,0
1.258,8.5938,0
1.2579,8.7296,0
1.2581,8.7981,0
1.258,8.7758,0
1.2582,8.7937,0
1.2582,8.7508,0
1.2578,8.8342,0
1.2575,9.003,0
1.258,8.945,0
1.2581,8.8064,0
1.2582,8.7555,0
1.2583,8.7464,0
1.2582,8.9585,0
1.2585,8.8966,0
1.2582,8.9643,0
1.258,9.0005,0
1.2583,8.9335,0
1.2581,9.0826,0
1.2578,9.0293,0
1.2577,9.0149,0
1.2575,8.8848,0
1.2576,8.9735,0
1.2575,8.965,0
1.2579,9.1509,0
1.2581,9.2949,0
1.258,9.2147,0
1.2579,9.385,0
1.2585,9.2989,0
1.2585,9.3846,0
1.2578,9.4346,0
1.2584,9.4481,0
1.2583,9.3031,0
1.2576,9.3166,0
1.2578,9.3112,0
1.2577,9.3367,0
1.2574,9.3462,0
1.2575,9.177,0
1.2582,9.1816,0
1.2581,9.1585,0
1.2585,9.0886,0
1.258,8.9633,0
1.2579,8.9841,0
1.2579,9.0385,0
1.2574,9.1777,0
1.2581,9.2516,0
1.2582,9.2597,0
1.2577,9.2267,0
1.2578,9.19,0
1.2585,9.1115,0
1.2579,9.1033,0
1.2576,9.1422,0
1.2575,9.1796,0
1.2579,9.1564,0
1.2581,8.9985,0
1.258,8.8335,0
1.258,8.8601,0
1.2577,9.2415,0
1.258,9.3412,0
1.2576,9.2166,0
1.2572,9.1885,0
1.2576,9.1195,0
1.258,9.036,0
1.258,8.9768,0
1.2581,9.1067,0
1.2579,9.1632,0
1.2577,9.2068,0
1.2583,9.1452,0
1.2581,9.0109,0
1.2579,9.1254,0
1.258,9.0945,0
1.2581,8.9431,0
1.2584,8.9722,0
1.2581,8.8692,0
1.2576,8.8659,0
1.2579,8.9784,0
1.2582,8.9083,0
1.2574,8.6839,0
1.2577,8.6688,0
1.2576,8.7593,0
1.2576,8.8595,0
1.2581,8.8771,0
1.2578,8.8928,0
1.2576,8.7627,0
1.2578,8.8116,0
1.2578,8.8387,0
1.2583,8.6792,0
1.2581,8.5621,0
1.2577,8.8744,0
1.2576,8.9256,0
1.258,8.8471,0
1.2577,9.006,0
1.2581,8.9521,0
1.2579,8.9034,0
1.2575,9.1299,0
1.2574,8.9381,0
1.2581,8.8626,0
1.2582,8.9245,0
1.2579,8.8985,0
1.2579,8.8845,0
1.258,8.8736,0
1.2574,8.8819,0
1.2581,8.7875,0
1.2574,8.7845,0
1.2574,8.6726,0
1.2576,8.544,0
1.2579,8.5759,0
1.2577,8.7942,0
1.258,8.6515,0
1.2576,8.589,0
1.2583,8.5243,0
1.2581,8.6407,0
1.2579,8.6196,0
1.2582,8.5269,0
1.2577,8.6736,0
1.258,8.8687,0
1.2576,9.1229,0
1.2578,9.2601,0
1.2577,9.3911,0
1.2578,9.2828,0
1.258,9.2494,0
1.2578,9.3867,0
1.258,9.4566,0
1.258,9.262,0
1.258,9.3385,0
1.2583,9.3786,0
1.2579,9.3211,0
1.2576,9.4478,0
1.2579,9.3884,0
1.2581,9.3864,0
1.2579,9.5234,0
1.2584,9.3202,0
1.2575,9.0641,0
1.2581,9.0495,0
1.2576,9.0148,0
1.2579,8.8767,0
1.2579,8.8204,0
1.2578,8.9188,0
1.2582,8.7948,0
1.2582,8.818,0
1.2583,8.6982,0
1.2586,8.5432,0
1.257,8.6413,0
1.2578,8.5736,0
1.258,8.52,0
1.2578,8.4505,0
1.2797,8.4102,0
1.3114,8.2793,0
1.3151,8.2307,0
1.3153,8.0741,0
1.3149,8.0069,0
1.3155,8.003,0
1.3143,7.9726,0
1.315,8.0678,0
1.3149,7.9868,0
1.315,8.077,0
1.315,8.0829,0
1.3153,8.2081,0
1.315,8.3317,0
1.3155,8.3879,0
1.3151,8.4369,0
1.3153,8.4071,0
1.3151,8.3807,0
1.3147,8.5021,0
1.3149,8.5198,0
1.3146,8.4999,0
1.3147,8.5363,0
1.3152,8.3988,0
1.3153,8.3625,0
1.3149,8.4563,0
1.3153,8.547,0
1.3151,8.5203,0
1.3151,8.4052,0
1.3156,8.5294,0
1.3151,8.612,0
1.3143,8.5891,0
1.3151,8.7744,0
1.315,8.8262,0
1.3148,8.8995,0
1.3148,8.8835,0
1.3153,8.7437,0
1.315,8.6251,0
1.3148,8.5434,0
1.3147,8.5196,0
1.3148,8.4917,0
1.3143,8.4931,0
1.3154,8.4983,0
1.3154,8.4134,0
1.3153,8.5114,0
1.3156,8.5697,0
1.3149,8.4418,0
1.3149,8.4271,0
1.3157,8.4079,0
1.3152,8.4249,0
1.3151,8.3708,0
1.3152,8.4422,0
1.3159,8.4077,0
1.3152,8.4286,0
1.3149,8.4803,0
1.3154,8.3562,0
1.3149,8.3161,0
1.3154,8.3721,0
1.3152,8.4216,0
1.3152,8.3933,0
1.3151,8.5498,0
1.315,8.5344,0
1.3155,8.3585,0
1.315,8.3726,0
1.3147,8.3003,0
1.3153,8.2478,0
1.315,8.1843,0
1.3152,8.0217,0
1.3151,8.1971,0
1.3153,8.2489,0
1.3154,8.2628,0
1.3156,8.2355,0
1.3156,8.0282,0
1.3155,8.1253,0
1.315,8.0513,0
1.3148,8.0287,0
1.3153,8.0265,0
1.3156,8.2117,0
1.3153,8.2969,0
1.3151,8.2786,0
1.3152,8.3827,0
1.3152,8.502,0
1.316,8.585,0
1.315,8.5774,0
1.3149,8.6525,0
1.3152,8.6976,0
1.3155,8.7762,0
1.3157,8.7327,0
1.315,8.5324,0
1.3144,8.5099,0
1.315,8.4947,0
1.3153,8.4686,0
1.3151,8.4868,0
1.3142,8.4097,0
1.3144,8.3646,0
1.3146,8.1268,0
1.3149,7.9533,0
1.3147,8.058,0
1.3146,7.9745,0
1.3152,7.851,0
1.315,7.8801,0
1.3149,8.1292,0
1.3142,8.19,0
1.3147,7.9755,0
1.315,7.9446,0
1.3152,8.0141,0
1.3156,8.0235,0
1.3152,7.8868,0
1.3157,7.8272,0
1.3149,7.8106,0
1.3152,7.7404,0
1.3151,7.6989,0
1.3155,7.8046,0
1.3153,7.7179,0
1.315,7.7945,0
1.3152,7.8306,0
1.315,7.853,0
1.3153,8.0391,0
1.3153,8.2197,0
1.3155,8.2604,0
1.3144,8.3378,0
1.3146,8.2678,0
1.3174,8.1715,0
1.364,8.1216,0
1.3745,7.9879,0
1.3753,8.1379,0
1.3756,8.2851,0
1.3759,8.219,0
1.3752,7.9903,0
1.3748,8.0122,0
1.3745,8.0807,0
1.3744,8.3372,0
1.3745,8.3099,0
1.3749,8.2292,0
1.3751,8.268,0
1.3754,8.3028,0
1.3752,8.425,0
1.3754,8.6553,0
1.3755,8.5009,0
1.376,8.4356,0
1.376,8.3623,0
1.3756,8.5643,0
1.3749,8.506,0
1.3748,8.3981,0
1.3746,8.3753,0
1.3757,8.4779,0
1.3752,8.506,0
1.3757,8.3421,0
1.3752,8.271,0
1.3753,8.2347,0
1.3756,8.2224,0
1.3759,8.247,0
1.3758,8.2602,0
1.3753,8.1343,0
1.3753,7.9352,0
1.3758,7.8807,0
1.3754,7.8468,0
1.3753,7.9821,0
1.3753,7.9519,0
1.3755,7.9679,0
1.3757,8.1947,0
1.3751,8.2435,0
1.3757,8.101,0
1.376,8.0836,0
1.3756,8.1002,0
1.375,8.0387,0
1.3752,8.0269,0
1.3755,7.9058,0
1.3753,8.1574,0
1.3759,8.114,0
1.3754,8.0361,0
1.375,8.1641,0
1.3755,8.1558,0
1.3753,8.0753,0
1.3758,8.1603,0
1.3755,8.3625,0
1.3756,8.3747,0
1.3752,8.3103,0
1.3757,8.4317,0
1.3753,8.5257,0
1.3755,8.5894,0
1.3751,8.6335,0
1.3754,8.5311,0
1.3749,8.4833,0
1.3753,8.521,0
1.3749,8.5074,0
1.3751,8.6038,0
1.3754,8.7142,0
1.3751,8.7287,0
1.375,8.792,0
1.3752,8.7456,0
1.3748,8.8546,0
1.375,8.7424,0
1.3754,8.6566,0
1.3753,8.5671,0
1.3753,8.5469,0
1.376,8.5983,0
1.3761,8.6228,0
1.3754,8.7424,0
1.375,8.8416,0
1.3747,8.7827,0
1.3745,8.7336,0
1.3752,8.7426,0
1.3751,8.5542,0
1.3753,8.433,0
1.3757,8.6542,0
1.3756,8.7883,0
1.3755,8.6062,0
1.3756,8.4572,0
1.3749,8.3623,0
1.3751,8.2198,0
1.375,8.0277,0
1.3748,7.9645,0
1.3751,7.9637,0
1.375,7.8593,0
1.375,8.1582,0
1.3752,8.1447,0
1.3761,8.264,0
1.3755,8.3607,0
1.3753,8.4149,0
1.375,8.4772,0
1.3754,8.4861,0
1.376,8.3254,0
1.3748,8.4048,0
1.3751,8.561,0
1.3753,8.5479,0
1.3754,8.693,0
1.375,8.8354,0
1.3758,9.0895,0
1.3753,9.0564,0
1.3753,9.2259,0
1.3759,9.206,0
1.3755,9.0907,0
1.3754,8.9534,0
1.3757,9.0297,0
1.3746,9.1487,0
1.3753,9.3435,0
1.375,9.3025,0
1.3753,9.3116,0
1.375,9.2861,0
1.3755,9.2183,0
1.3756,9.2475,0
1.3753,9.2855,0
1.3759,9.466,0
1.3749,9.5213,0
1.3752,9.4919,0
1.3752,9.3271,0
1.3746,9.1668,0
1.3752,9.2052,0
1.3752,9.3408,0
1.3754,9.1794,0
1.3754,9.052,0
1.3755,8.9783,0
1.3747,9.0321,0
1.3752,9.016,0
1.3751,8.8781,0
1.3753,8.8465,0
1.3758,8.936,0
1.3754,8.8601,0
1.3749,8.8621,0
1.3751,8.9778,0
1.375,8.9118,0
1.3754,8.9472,0
1.3753,8.9995,0
1.3746,9.1219,0
1.3752,9.1872,0
1.3751,9.0553,0
1.3747,8.875,0
1.3752,8.9207,0
1.3759,8.9912,0
1.3758,9.1106,0
1.375,9.007,0
1.375,8.8122,0
1.3754,8.6153,0
1.3757,8.5153,0
1.3753,8.6266,0
1.3755,8.7703,0
1.3753,8.7965,0
1.3756,8.7515,0
1.3752,8.7724,0
1.3754,8.9325,0
1.3756,8.9197,0
1.3754,8.9355,0
1.3754,8.9452,0
1.3752,9.1079,0
1.3753,9.123,0
1.3756,9.0544,0
1.3751,8.9995,0
1.3757,8.9395,0
1.3754,8.7179,0
1.3752,8.7386,0
1.3752,8.7928,0
1.3753,8.7889,0
1.3758,8.6524,0
1.3756,8.8052,0
1.375,8.7073,0
1.3751,8.604,0
1.3752,8.5366,0
1.3753,8.5019,0
1.3751,8.5457,0
1.3754,8.4474,0
1.3754,8.2986,0
1.3753,8.1437,0
1.3799,8.2048,0
1.4323,8.4037,0
1.437,8.5642,0
1.4379,8.7019,0
1.438,8.7208,0
1.4385,8.5059,0
1.4379,8.5142,0
1.4383,8.7225,0
1.4377,8.9068,0
1.4378,8.9333,0
1.4379,8.9389,0
1.4384,8.8477,0
1.438,8.7298,0
1.4372,8.8072,0
1.4373,9.0835,0
1.4384,9.1702,0
1.4381,9.0765,0
1.4376,8.9375,0
1.4381,8.875,0
1.4382,9.0675,0
1.4375,9.0151,0
1.4377,9.0685,0
1.4378,9.0559,0
1.4383,8.8956,0
1.4378,8.9432,0
1.4382,8.9198,0
1.4375,8.7324,0
1.4377,8.6549,0
1.4378,8.8093,0
1.4374,8.7123,0
1.4379,8.7207,0
1.4384,8.7006,0
1.4379,8.7149,0
1.4373,8.6491,0
1.4375,8.6022,0
1.4377,8.5575,0
1.4376,8.6228,0
1.4382,8.5491,0
1.4378,8.6133,0
1.4384,8.5208,0
1.4379,8.3807,0
1.4382,8.2063,0
1.4376,8.0894,0
1.4373,8.186,0
1.4381,8.3599,0
1.438,8.353,0
1.438,8.3469,0
1.4377,8.3785,0
1.4381,8.4966,0
1.4375,8.6325,0
1.4378,8.5522,0
1.4377,8.4676,0
1.4379,8.5364,0
1.4385,8.4398,0
1.4383,8.3812,0
1.438,8.3284,0
1.4375,8.356,0
1.4378,8.2864,0
1.4383,8.2448,0
1.4379,8.2345,0
1.4386,8.3023,0
1.4383,8.2752,0
1.4379,8.3173,0
1.4378,8.3168,0
1.4377,8.2512,0
1.4384,8.2775,0
1.4378,8.3384,0
1.4382,8.5217,0
1.4375,8.6493,0
1.4376,8.5105,0
1.438,8.4559,0
1.4378,8.4308,0
1.4376,8.4595,0
1.4383,8.4314,0
1.4379,8.4028,0
1.4385,8.3982,0
1.4375,8.3919,0
1.4375,8.501,0
1.4378,8.4359,0
1.4382,8.4964,0
1.4377,8.6649,0
1.4383,8.7337,0
1.4378,8.548,0
1.4378,8.4514,0
1.4376,8.4948,0
1.438,8.3498,0
1.4376,8.2937,0
1.4383,8.4399,0
1.4379,8.558,0
1.4378,8.5188,0
1.4377,8.5528,0
1.4373,8.5504,0
1.4379,8.4997,0
1.4375,8.5977,0
1.4377,8.6026,0
1.4382,8.6335,0
1.438,8.6798,0
1.4385,8.6662,0
1.4379,8.596,0
1.4375,8.492,0
1.4379,8.5743,0
1.4382,8.6666,0
1.438,8.6935,0
1.4377,8.6159,0
1.438,8.6758,0
1.4382,8.5811,0
1.4377,8.4175,0
1.4372,8.4898,0
1.4379,8.5221,0
1.4378,8.4314,0
1.4381,8.4731,0
1.4377,8.6151,0
1.4378,8.6531,0
1.4375,8.7084,0
1.4377,8.6529,0
1.438,8.4923,0
1.4383,8.4156,0
1.4382,8.3413,0
1.4379,8.5109,0
1.4377,8.6058,0
1.4381,8.6461,0
1.4382,8.7368,0
1.4378,8.696,0
1.4381,8.6991,0
1.438,8.6936,0
1.4377,8.5927,0
1.4376,8.5236,0
1.4379,8.5862,0
1.4379,8.7502,0
1.4376,8.7918,0
1.4385,8.7166,0
1.438,8.5668,0
1.4376,8.6268,0
1.4373,8.6132,0
1.438,8.5268,0
1.4377,8.6888,0
1.438,8.6569,0
1.4381,8.7454,0
1.4373,8.823,0
1.4379,8.6574,0
1.4376,8.5119,0
1.4387,8.635,0
1.4383,8.6933,0
1.438,8.6643,0
1.4377,8.506,0
1.4379,8.4314,0
1.4374,8.5128,0
1.4377,8.5291,0
1.4375,8.4014,0
1.4379,8.5366,0
1.4385,8.5622,0
1.4378,8.6157,0
1.4381,8.597,0
1.4371,8.6029,0
1.4378,8.4555,0
1.4377,8.3722,0
1.4375,8.3541,0
1.4383,8.4543,0
1.4378,8.5041,0
1.4381,8.4037,0
1.4379,8.4493,0
1.4384,8.4126,0
1.4371,8.4107,0
1.4376,8.5188,0
1.4379,8.5305,0
1.4382,8.4936,0
1.4378,8.4686,0
1.4382,8.6591,0
1.4373,8.6144,0
1.438,8.5226,0
1.4378,8.3471,0
1.4374,8.4205,0
1.4374,8.5695,0
1.4381,8.5548,0
1.438,8.6273,0
1.4384,8.7314,0
1.4379,8.7049,0
1.4378,8.6477,0
1.4378,8.6125,0
1.4386,8.5137,0
1.4381,8.4822,0
1.4964,8.3884,0
1.5022,8.4785,0
1.5036,8.6403,0
1.5031,8.695,0
1.5031,8.7822,0
1.5029,8.7333,0
1.5035,8.5419,0
1.5034,8.4504,0
1.5037,8.3088,0
1.5037,8.1954,0
1.503,8.1914,0
1.5028,8.0548,0
1.503,8.1757,0
1.5035,8.3189,0
1.5034,8.284,0
1.5032,8.2493,0
1.5035,8.3358,0
1.5038,8.3464,0
1.5034,8.4017,0
1.503,8.3557,0
1.5035,8.252,0
1.5033,8.1174,0
1.5033,8.0727,0
1.5032,8.1698,0
1.5032,8.1632,0
1.5036,8.1245,0
1.5039,8.1557,0
1.5041,8.1668,0
1.5034,8.1393,0
1.5034,8.153,0
1.5037,8.1607,0
1.5037,8.2951,0
1.5038,8.3769,0
1.5038,8.3429,0
1.5039,8.3346,0
1.5031,8.3656,0
1.5032,8.3574,0
1.5033,8.3757,0
1.5038,8.3295,0
1.5034,8.3563,0
1.5032,8.3942,0
1.5031,8.4103,0
1.5035,8.2606,0
1.5034,8.0716,0
1.5033,8.1223,0
1.5031,8.1993,0
1.5036,8.2755,0
1.5036,8.3599,0
1.5033,8.3292,0
1.5033,8.3647,0
1.5034,8.2966,0
1.5027,8.3952,0
1.5035,8.3447,0
1.5028,8.4569,0
1.5029,8.4522,0
1.503,8.5398,0
1.5035,8.4699,0
1.5036,8.5007,0
1.5035,8.5935,0
1.5034,8.6434,0
1.504,8.7873,0
1.5035,8.736,0
1.5032,8.6292,0
1.503,8.6656,0
1.5033,8.6005,0
1.5032,8.5669,0
1.5031,8.6603,0
1.5032,8.5825,0
1.5036,8.4674,0
1.5038,8.6183,0
1.504,8.5012,0
1.5027,8.3642,0
1.5031,8.2955,0
1.5031,8.2394,0
1.5024,8.1856,0
1.5038,8.2595,0
1.5039,8.2243,0
1.5031,8.3077,0
1.5035,8.5621,0
1.5039,8.6334,0
1.5039,8.7748,0
1.5037,8.7394,0
1.5033,8.6527,0
1.5032,8.6829,0
1.5031,8.587,0
1.5031,8.6116,0
1.5033,8.5973,0
1.5028,8.6888,0
1.503,8.7108,0
1.5037,8.9233,0
1.5032,8.9667,0
1.5036,9.0706,0
1.5038,9.1611,0
1.5033,9.3162,0
1.5032,9.5259,0
1.5035,9.6111,0
1.5033,9.5196,0
1.5033,9.3595,0
1.5035,9.3847,0
1.5036,9.3225,0
1.5039,9.0994,0
1.503,9.0889,0
1.5024,9.0821,0
1.5038,9.1878,0
1.5032,9.1217,0
1.5037,9.0832,0
1.5033,9.1975,0
1.503,9.2481,0
1.5035,9.4106,0
1.5032,9.4045,0
1.5034,9.5985,0
1.5031,9.4939,0
1.5028,9.6373,0
1.5032,9.5569,0
1.5038,9.4868,0
1.5039,9.3732,0
1.5034,9.2968,0
1.5035,9.3383,0
1.5036,9.3631,0
1.503,9.2957,0
1.5036,9.158,0
1.5031,9.224,0
1.5033,9.3545,0
1.5035,9.3703,0
1.5036,9.3711,0
1.5036,9.1767,0
1.5035,9.1976,0
1.5032,8.9723,0
1.5029,9.0002,0
1.5033,8.8852,0
1.5033,8.8132,0
1.503,8.6078,0
1.5033,8.4873,0
1.5039,8.5929,0
1.5035,8.5288,0
1.5036,8.3664,0
1.5029,8.3079,0
1.5031,8.5601,0
1.5033,8.4536,0
1.5027,8.519,0
1.5038,8.5193,0
1.5036,8.3677,0
1.5036,8.5277,0
1.5032,8.6193,0
1.5033,8.7224,0
1.5034,8.9479,0
1.5028,8.8341,0
1.503,8.8107,0
1.5041,8.8389,0
1.5031,8.8055,0
1.5031,8.9887,0
1.5032,8.9003,0
1.5029,8.8359,0
1.5033,8.9295,0
1.5031,8.8404,0
1.5035,8.6948,0
1.5036,8.5715,0
1.5033,8.4663,0
1.5035,8.3715,0
1.5029,8.3358,0
1.5032,8.302,0
1.5033,8.2491,0
1.504,8.1344,0
1.5029,8.1217,0
1.5036,8.5326,0
1.5032,8.5039,0
1.504,8.5224,0
1.5034,8.5585,0
1.5033,8.6399,0
1.5029,8.5638,0
1.5036,8.6138,0
1.5038,8.7062,0
1.5037,8.6224,0
1.5033,8.5778,0
1.5035,8.6605,0
1.5034,8.6766,0
1.5037,8.7423,0
1.5033,8.8845,0
1.503,8.9589,0
1.5032,8.9397,0
1.5236,8.9645,0
1.5642,9.081,0
1.5712,9.1392,0
1.5723,9.16,0
1.572,9.1716,0
1.5714,9.2921,0
1.5724,9.1738,0
1.5721,9.1314,0
1.5719,9.2906,0
1.5717,9.2796,0
1.5718,9.1742,0
1.572,8.9649,0
1.5718,9.0872,0
1.5721,9.2692,0
1.5713,9.2157,0
1.5725,9.0454,0
1.5719,9.1458,0
1.5714,9.1925,0
1.5721,9.3891,0
1.5717,9.3169,0
1.5725,9.2372,0
1.5722,9.1637,0
1.572,9.0243,0
1.5712,8.7541,0
1.5715,8.5769,0
1.5719,8.6129,0
1.5716,8.535,0
1.5721,8.576,0
1.5709,8.346,0
1.5721,8.3317,0
1.5716,8.2591,0
1.572,8.4303,0
1.5718,8.5154,0
1.5717,8.5791,0
1.5727,8.5803,0
1.5719,8.5089,0
1.5717,8.631,0
1.5713,8.579,0
1.5716,8.629,0
1.5714,8.616,0
1.5717,8.6674,0
1.5719,8.7169,0
1.5721,8.7255,0
1.5718,8.8822,0
1.5722,9.1124,0
1.5716,9.1751,0
1.5717,9.1695,0
1.5712,9.2341,0
1.5724,9.0894,0
1.5706,8.9846,0
1.5717,8.9237,0
1.5717,8.9048,0
1.5718,8.8903,0
1.572,8.8451,0
1.5724,8.9265,0
1.5715,8.8836,0
1.5718,8.9259,0
1.5714,8.8894,0
1.5717,8.7762,0
1.5712,8.697,0
1.5722,8.69,0
1.5714,8.8449,0
1.571,8.7782,0
1.5723,8.6518,0
1.5722,8.502,0
1.5726,8.483,0
1.5722,8.4242,0
1.5719,8.2991,0
1.5716,8.1281,0
1.572,7.9932,0
1.572,8.1219,0
1.5717,8.2352,0
1.5718,8.3821,0
1.5715,8.3015,0
1.5719,8.2491,0
1.5721,8.1889,0
1.5721,8.2948,0
1.572,8.2425,0
1.5722,8.5065,0
1.5724,8.3813,0
1.5719,8.4559,0
1.5712,8.3651,0
1.5722,8.2644,0
1.5723,8.2445,0
1.5714,8.2417,0
1.5721,8.2082,0
1.5716,8.1124,0
1.5716,8.3107,0
1.5715,8.3124,0
1.5719,8.2805,0
1.5721,8.2373,0
1.5716,8.3651,0
1.5718,8.5079,0
1.5722,8.3606,0
1.5718,8.4121,0
1.572,8.5063,0
1.5717,8.4084,0
1.5717,8.3257,0
1.5718,8.3938,0
1.5715,8.3098,0
1.5718,8.2469,0
1.5715,8.0982,0
1.5717,8.0792,0
1.5718,8.1312,0
1.5717,8.1883,0
1.5725,8.31,0
1.5724,8.2851,0
1.5722,8.1949,0
1.5713,8.2876,0
1.5717,8.4329,0
1.5716,8.6002,0
1.5718,8.3576,0
1.5723,8.3807,0
1.5722,8.4924,0
1.5721,8.5899,0
1.5722,8.6657,0
1.5716,8.8164,0
1.5721,8.9409,0
1.5713,8.8874,0
1.5717,8.7731,0
1.5713,8.8396,0
1.5722,8.9127,0
1.572,8.8553,0
1.572,8.7489,0
1.5719,8.8124,0
1.5723,8.8612,0
1.5722,8.918,0
1.5725,8.9447,0
1.5714,8.8457,0
1.5716,8.7776,0
1.5711,8.7496,0
1.5716,8.7025,0
1.5722,8.7172,0
1.5722,8.8921,0
1.5723,8.8083,0
1.5726,8.6894,0
1.5715,8.6945,0
1.5718,8.5506,0
1.5711,8.503,0
1.5716,8.5556,0
1.5713,8.4822,0
1.5719,8.4986,0
1.5724,8.6365,0
1.5719,8.7914,0
1.5724,8.7188,0
1.5717,8.7413,0
1.5718,8.8799,0
1.5721,8.8399,0
1.5715,8.9373,0
1.5715,8.9727,0
1.5718,9.0792,0
1.5725,9.0655,0
1.5723,8.9732,0
1.5725,9.0908,0
1.5717,9.2185,0
1.5718,9.2587,0
1.5715,9.1085,0
1.5718,9.0295,0
1.5716,9.0964,0
1.5721,9.015,0
1.5724,8.9319,0
1.572,8.8225,0
1.5723,8.9281,0
1.572,8.922,0
1.572,8.9479,0
1.5711,8.9789,0
1.5717,8.7782,0
1.5716,8.7748,0
1.5715,8.7385,0
1.5713,8.6224,0
1.5717,8.6486,0
1.571,8.8052,0
1.5716,8.7209,0
1.5719,8.7693,0
1.5723,8.8194,0
1.5726,8.7918,0
1.5716,8.7787,0
1.5716,8.7614,0
1.5724,8.8096,0
1.5718,9.0154,0
1.5722,8.9146,0
1.6023,8.8468,0
1.6402,8.944,0
1.6425,9.0048,0
1.6439,9.0132,0
1.6431,8.9732,0
1.6432,9.0781,0
1.643,9.1514,0
1.6431,9.1581,0
1.643,9.113,0
1.6432,9.2539,0
1.6431,9.1984,0
1.6434,9.2235,0
1.6432,9.2494,0
1.6438,9.3441,0
1.6434,9.3114,0
1.6433,9.3405,0
1.6431,9.4296,0
1.6437,9.5259,0
1.6437,9.4008,0
1.6435,9.4078,0
1.6438,9.2564,0
1.6436,8.9689,0
1.6434,8.9175,0
1.6437,9.1022,0
1.6429,9.1461,0
1.6431,9.0102,0
1.6436,8.8417,0
1.6437,8.6181,0
1.6439,8.4683,0
1.6434,8.4817,0
1.6439,8.4885,0
1.6429,8.6765,0
1.6437,8.5812,0
1.6437,8.6284,0
1.6427,8.5446,0
1.6433,8.5309,0
1.643,8.44,0
1.6434,8.4321,0
1.6428,8.5929,0
1.6436,8.4799,0
1.6442,8.509,0
1.6438,8.7989,0
1.6439,8.8619,0
1.6442,8.9313,0
1.6433,8.924,0
1.6435,8.8964,0
1.6442,8.8542,0
1.644,9.0484,0
1.6427,9.0528,0
1.6427,9.0341,0
1.6436,8.9743,0
1.6437,8.971,0
1.643,8.9628,0
1.6426,8.9724,0
1.6433,8.9382,0
1.6434,8.757,0
1.6438,8.7096,0
1.6433,8.7096,0
1.6427,8.7003,0
1.6437,8.661,0
1.6436,8.7212,0
1.6442,8.6835,0
1.644,8.6006,0
1.6437,8.6199,0
1.643,8.6696,0
1.6439,8.4677,0
1.6437,8.443,0
1.6437,8.4826,0
1.6434,8.5987,0
1.6437,8.5466,0
1.6439,8.6369,0
1.6436,8.7824,0
1.643,8.7363,0
1.6432,8.74,0
1.6435,8.581,0
1.6426,8.5985,0
1.6437,8.581,0
1.6434,8.5548,0
1.6425,8.6095,0
1.6431,8.58,0
1.6431,8.4722,0
1.6437,8.5446,0
1.6437,8.643,0
1.6434,8.6319,0
1.6431,8.5788,0
1.6441,8.7109,0
1.6436,8.675,0
1.6434,8.8438,0
1.6441,8.8274,0
1.6434,8.9765,0
1.6443,9.0313,0
1.6438,8.891,0
1.6427,8.8132,0
1.6427,8.7754,0
1.6438,8.7598,0
1.6436,8.5689,0
1.6432,8.5697,0
1.6432,8.5685,0
1.6429,8.7877,0
1.6428,8.8071,0
1.644,8.7446,0
1.6435,8.6539,0
1.6434,8.6621,0
1.6432,8.6364,0
1.6431,8.6365,0
1.6441,8.8572,0
1.6434,8.925,0
1.643,9.1155,0
1.6431,9.1627,0
1.6432,9.1358,0
1.6431,9.1692,0
1.6432,9.0936,0
1.6437,8.96,0
1.6428,8.8842,0
1.6434,8.9873,0
1.644,8.9322,0
1.6438,8.8959,0
1.6441,8.6624,0
1.6433,8.6208,0
1.6428,8.7084,0
1.6435,8.6289,0
1.6436,8.5077,0
1.644,8.4549,0
1.644,8.5725,0
1.6427,8.6339,0
1.6437,8.5328,0
1.6436,8.4757,0
1.6436,8.4762,0
1.6431,8.5998,0
1.6429,8.8131,0
1.6422,8.9872,0
1.6436,9.0291,0
1.6438,8.9294,0
1.6441,9.0125,0
1.6437,9.1294,0
1.6432,8.9627,0
1.6426,8.9851,0
1.6436,8.9419,0
1.6429,8.8316,0
1.6432,8.6814,0
1.6431,8.7489,0
1.6433,8.8506,0
1.6433,8.7908,0
1.6432,8.7609,0
1.6438,8.5552,0
